prompt,strategy,synthetic_ratio,classifier,metric,mean,std,count,mean_std,ci_lower,ci_upper,ci_95
strong,cross_group,60,random_forest,auc_pr,0.9364467038419386,0.009513795763784241,100,0.9364 ± 0.0095,0.9345819998722369,0.9383114078116404,"[0.9346, 0.9383]"
strong,cross_group,60,random_forest,auc_roc,0.9914763957144705,0.0014404035631848573,100,0.9915 ± 0.0014,0.9911940766160863,0.9917587148128548,"[0.9912, 0.9918]"
strong,cross_group,60,random_forest,balanced_accuracy,0.959192462987887,0.006382867764676062,100,0.9592 ± 0.0064,0.9579414209060104,0.9604435050697635,"[0.9579, 0.9604]"
strong,cross_group,60,random_forest,f1_score,0.7864371214650564,0.03419500078882892,100,0.7864 ± 0.0342,0.779734901310446,0.7931393416196668,"[0.7797, 0.7931]"
strong,cross_group,60,random_forest,precision,0.6609026976882661,0.05144392101375651,100,0.6609 ± 0.0514,0.6508196891695699,0.6709857062069624,"[0.6508, 0.6710]"
strong,cross_group,60,random_forest,recall,0.9750336473755047,0.013258116579002268,100,0.9750 ± 0.0133,0.9724350565260202,0.9776322382249891,"[0.9724, 0.9776]"
strong,cross_group,60,svm,accuracy,0.9386460296096906,0.003500425975249737,100,0.9386 ± 0.0035,0.9379599461185416,0.9393321131008395,"[0.9380, 0.9393]"
strong,cross_group,60,svm,auc_pr,0.6510334172975321,0.03104655233788509,100,0.6510 ± 0.0310,0.6449482930393066,0.6571185415557576,"[0.6449, 0.6571]"
strong,cross_group,60,svm,auc_roc,0.7567278387727661,0.030495157703202953,100,0.7567 ± 0.0305,0.7507507878629383,0.7627048896825939,"[0.7508, 0.7627]"
strong,cross_group,60,svm,balanced_accuracy,0.6940616120831464,0.017725307814831188,100,0.6941 ± 0.0177,0.6905874517514395,0.6975357724148533,"[0.6906, 0.6975]"
strong,cross_group,60,svm,f1_score,0.5577181949319949,0.037063635406451106,100,0.5577 ± 0.0371,0.5504537223923305,0.5649826674716594,"[0.5505, 0.5650]"
strong,cross_group,60,svm,precision,0.9953339142037205,0.0054838479622769274,100,0.9953 ± 0.0055,0.9942590800031142,0.9964087484043268,"[0.9943, 0.9964]"
strong,cross_group,60,svm,recall,0.3883310901749663,0.035514082145972195,100,0.3883 ± 0.0355,0.3813703300743558,0.39529185027557684,"[0.3814, 0.3953]"
strong,cross_group,70,random_forest,accuracy,0.9463728129205922,0.011633847853196865,100,0.9464 ± 0.0116,0.9440925787413655,0.9486530470998188,"[0.9441, 0.9487]"
strong,cross_group,70,random_forest,auc_pr,0.9319310131720678,0.01095886791322953,100,0.9319 ± 0.0110,0.9297830750610748,0.9340789512830608,"[0.9298, 0.9341]"
strong,cross_group,70,random_forest,auc_roc,0.9909386223968444,0.0016527940772703492,100,0.9909 ± 0.0017,0.9906146747576994,0.9912625700359894,"[0.9906, 0.9913]"
strong,cross_group,70,random_forest,balanced_accuracy,0.9577411395244505,0.0067991288164869134,100,0.9577 ± 0.0068,0.956408510276419,0.959073768772482,"[0.9564, 0.9591]"
strong,cross_group,70,random_forest,f1_score,0.7855943479411512,0.035612837134726245,100,0.7856 ± 0.0356,0.7786142318627449,0.7925744640195576,"[0.7786, 0.7926]"
strong,cross_group,70,random_forest,precision,0.6613475908666535,0.053843807448490086,100,0.6613 ± 0.0538,0.6507942046067494,0.6719009771265576,"[0.6508, 0.6719]"
strong,cross_group,70,random_forest,recall,0.9719515477792733,0.014574686591087967,100,0.9720 ± 0.0146,0.96909490920742,0.9748081863511265,"[0.9691, 0.9748]"
strong,cross_group,70,svm,accuracy,0.936300134589502,0.003809566914141404,100,0.9363 ± 0.0038,0.9355534594743303,0.9370468097046737,"[0.9356, 0.9370]"
strong,cross_group,70,svm,auc_pr,0.6372394947878646,0.03312825894448806,100,0.6372 ± 0.0331,0.6307463560347449,0.6437326335409842,"[0.6307, 0.6437]"
strong,cross_group,70,svm,auc_roc,0.7480310725235542,0.0313229792048962,100,0.7480 ± 0.0313,0.7418917685993945,0.7541703764477138,"[0.7419, 0.7542]"
strong,cross_group,70,svm,balanced_accuracy,0.682242410647525,0.019205375734984587,100,0.6822 ± 0.0192,0.678478157003468,0.686006664291582,"[0.6785, 0.6860]"
strong,cross_group,70,svm,f1_score,0.5326211362777028,0.04164737751223925,100,0.5326 ± 0.0416,0.5244582502853039,0.5407840222701017,"[0.5245, 0.5408]"
strong,cross_group,70,svm,precision,0.9955476536091529,0.006127555961428577,100,0.9955 ± 0.0061,0.9943466526407129,0.9967486545775929,"[0.9943, 0.9967]"
strong,cross_group,70,svm,recall,0.36467025572005385,0.03845805055515203,100,0.3647 ± 0.0385,0.3571324778112441,0.3722080336288636,"[0.3571, 0.3722]"
strong,cross_group,80,random_forest,accuracy,0.9483970390309555,0.010318725228070317,100,0.9484 ± 0.0103,0.9463745688862537,0.9504195091756573,"[0.9464, 0.9504]"
strong,cross_group,80,random_forest,auc_pr,0.9289610155043573,0.01106457140133077,100,0.9290 ± 0.0111,0.9267923595096964,0.9311296714990182,"[0.9268, 0.9311]"
strong,cross_group,80,random_forest,auc_roc,0.9906258975400936,0.0015616655575574389,100,0.9906 ± 0.0016,0.9903198110908124,0.9909319839893748,"[0.9903, 0.9909]"
strong,cross_group,80,random_forest,balanced_accuracy,0.9574599970091222,0.0065564695503397726,100,0.9575 ± 0.0066,0.9561749289772556,0.9587450650409888,"[0.9562, 0.9587]"
strong,cross_group,80,random_forest,f1_score,0.7911753125864078,0.03189987916194509,100,0.7912 ± 0.0319,0.7849229362706666,0.7974276889021491,"[0.7849, 0.7974]"
strong,cross_group,80,random_forest,precision,0.6705035011018794,0.04959205536832672,100,0.6705 ± 0.0496,0.6607834582496873,0.6802235439540715,"[0.6608, 0.6802]"
strong,cross_group,80,random_forest,recall,0.9687886944818304,0.015417764196203523,100,0.9688 ± 0.0154,0.9657668126993745,0.9718105762642862,"[0.9658, 0.9718]"
strong,cross_group,80,svm,accuracy,0.9342234185733512,0.003716785728961673,100,0.9342 ± 0.0037,0.9334949285704748,0.9349519085762277,"[0.9335, 0.9350]"
strong,cross_group,80,svm,auc_pr,0.6257439979954555,0.0272814670745128,100,0.6257 ± 0.0273,0.6203968304488511,0.63109116554206,"[0.6204, 0.6311]"
strong,cross_group,80,svm,auc_roc,0.7405184372723759,0.02814684808018122,100,0.7405 ± 0.0281,0.7350016550486603,0.7460352194960914,"[0.7350, 0.7460]"
strong,cross_group,80,svm,balanced_accuracy,0.671745177209511,0.01870031315009752,100,0.6717 ± 0.0187,0.6680799158320919,0.6754104385869301,"[0.6681, 0.6754]"
strong,cross_group,80,svm,f1_score,0.5098137694587098,0.04194989116755299,100,0.5098 ± 0.0419,0.5015915907898695,0.5180359481275502,"[0.5016, 0.5180]"
strong,cross_group,80,svm,precision,0.9959650655633819,0.005257657100743888,100,0.9960 ± 0.0053,0.9949345647716361,0.9969955663551278,"[0.9949, 0.9970]"
strong,cross_group,80,svm,recall,0.34364737550471064,0.037434692075504886,100,0.3436 ± 0.0374,0.3363101758579117,0.3509845751515096,"[0.3363, 0.3510]"
strong,cross_group,90,random_forest,accuracy,0.9494360699865411,0.00924325160437138,100,0.9494 ± 0.0092,0.9476243926720843,0.9512477473009978,"[0.9476, 0.9512]"
strong,cross_group,90,random_forest,auc_pr,0.924192977851612,0.010140207477304364,100,0.9242 ± 0.0101,0.9222054971860604,0.9261804585171637,"[0.9222, 0.9262]"
strong,cross_group,90,random_forest,auc_roc,0.9898878571769294,0.001539759316474922,100,0.9899 ± 0.0015,0.9895860643509004,0.9901896500029584,"[0.9896, 0.9902]"
strong,cross_group,90,random_forest,balanced_accuracy,0.9548669059368925,0.007586007109673909,100,0.9549 ± 0.0076,0.9533800485433964,0.9563537633303886,"[0.9534, 0.9564]"
strong,cross_group,90,random_forest,f1_score,0.7930102702493379,0.029221567410793476,100,0.7930 ± 0.0292,0.7872828430368224,0.7987376974618534,"[0.7873, 0.7987]"
strong,cross_group,90,random_forest,precision,0.6762529570780866,0.04507126853361577,100,0.6763 ± 0.0451,0.667418988445498,0.6850869257106753,"[0.6674, 0.6851]"
strong,cross_group,90,random_forest,recall,0.9616554508748318,0.016446547000959176,100,0.9617 ± 0.0164,0.9584319276626438,0.9648789740870198,"[0.9584, 0.9649]"
strong,cross_group,90,svm,accuracy,0.9324199192462989,0.003654941921657396,100,0.9324 ± 0.0037,0.931703550629654,0.9331362878629437,"[0.9317, 0.9331]"
strong,cross_group,90,svm,auc_pr,0.6169661287035723,0.02755560302621165,100,0.6170 ± 0.0276,0.6115652305104348,0.6223670268967098,"[0.6116, 0.6224]"
strong,cross_group,90,svm,auc_roc,0.7359361004790034,0.026831730370056244,100,0.7359 ± 0.0268,0.7306770813264724,0.7411951196315344,"[0.7307, 0.7412]"
strong,cross_group,90,svm,balanced_accuracy,0.6625781366831166,0.01838796563418832,100,0.6626 ± 0.0184,0.6589740954188157,0.6661821779474175,"[0.6590, 0.6662]"
strong,cross_group,90,svm,f1_score,0.4893022286566255,0.04266740368981525,100,0.4893 ± 0.0427,0.4809394175334217,0.4976650397798293,"[0.4809, 0.4977]"
strong,cross_group,90,svm,precision,0.9967760316766483,0.00407807356438668,100,0.9968 ± 0.0041,0.9959767292580285,0.9975753340952681,"[0.9960, 0.9976]"
strong,cross_group,90,svm,recall,0.3252759084791386,0.03680713005370436,100,0.3253 ± 0.0368,0.3180617109886126,0.33249010596966466,"[0.3181, 0.3325]"
strong,cross_group,100,random_forest,accuracy,0.9527765814266488,0.009631175214011013,100,0.9528 ± 0.0096,0.9508888710847027,0.9546642917685949,"[0.9509, 0.9547]"
strong,cross_group,100,random_forest,auc_pr,0.9195726465237702,0.010443264705004585,100,0.9196 ± 0.0104,0.9175257666415894,0.9216195264059511,"[0.9175, 0.9216]"
strong,cross_group,100,random_forest,auc_roc,0.9891595794334681,0.0016954418803476752,100,0.9892 ± 0.0017,0.98882727282492,0.9894918860420162,"[0.9888, 0.9895]"
strong,cross_group,100,random_forest,balanced_accuracy,0.9513032750112158,0.008154425586243297,100,0.9513 ± 0.0082,0.9497050075963122,0.9529015424261195,"[0.9497, 0.9529]"
strong,cross_group,100,random_forest,f1_score,0.8022781857038127,0.030256579029579095,100,0.8023 ± 0.0303,0.7963478962140152,0.8082084751936102,"[0.7963, 0.8082]"
strong,cross_group,100,random_forest,precision,0.6969031303959338,0.05108198897070416,100,0.6969 ± 0.0511,0.6868910605576758,0.7069152002341917,"[0.6869, 0.7069]"
strong,cross_group,100,random_forest,recall,0.9494616419919246,0.02119981557898223,100,0.9495 ± 0.0212,0.9453064781384442,0.9536168058454051,"[0.9453, 0.9536]"
strong,cross_group,100,svm,accuracy,0.9297335127860028,0.002711341910178148,100,0.9297 ± 0.0027,0.9292020897716079,0.9302649358003977,"[0.9292, 0.9303]"
strong,cross_group,100,svm,auc_pr,0.6044415475079602,0.026899069529867776,100,0.6044 ± 0.0269,0.5991693298801061,0.6097137651358143,"[0.5992, 0.6097]"
strong,cross_group,100,svm,auc_roc,0.725515772452566,0.028608656404448637,100,0.7255 ± 0.0286,0.7199084757972941,0.731123069107838,"[0.7199, 0.7311]"
strong,cross_group,100,svm,balanced_accuracy,0.6489247794227606,0.013528286350897586,100,0.6489 ± 0.0135,0.6462732352979846,0.6515763235475366,"[0.6463, 0.6516]"
strong,cross_group,100,svm,f1_score,0.4581953827879174,0.03236310767909558,100,0.4582 ± 0.0324,0.45185221368281464,0.4645385518930201,"[0.4519, 0.4645]"
strong,cross_group,100,svm,precision,0.9980332586308839,0.00311125917130334,100,0.9980 ± 0.0031,0.9974234518333084,0.9986430654284594,"[0.9974, 0.9986]"
strong,cross_group,100,svm,recall,0.29791386271870796,0.027051055977919174,100,0.2979 ± 0.0271,0.2926118557470358,0.3032158696903801,"[0.2926, 0.3032]"
weak,within_group,0,random_forest,accuracy,0.9480538358008076,0.013175084969634439,100,0.9481 ± 0.0132,0.9454715191467592,0.950636152454856,"[0.9455, 0.9506]"
weak,within_group,0,random_forest,auc_pr,0.9507278414269023,0.00639966621078501,100,0.9507 ± 0.0064,0.9494735068495884,0.9519821760042161,"[0.9495, 0.9520]"
weak,within_group,0,random_forest,auc_roc,0.9929381097611906,0.0007644111236508849,100,0.9929 ± 0.0008,0.992788285180955,0.9930879343414262,"[0.9928, 0.9931]"
weak,within_group,0,random_forest,balanced_accuracy,0.9630357409899806,0.005333811737665206,100,0.9630 ± 0.0053,0.9619903138893982,0.964081168090563,"[0.9620, 0.9641]"
weak,within_group,0,random_forest,f1_score,0.7931252310860715,0.04086585787836489,100,0.7931 ± 0.0409,0.785115522941912,0.8011349392302309,"[0.7851, 0.8011]"
weak,within_group,0,random_forest,precision,0.667822498893394,0.060762641533376155,100,0.6678 ± 0.0608,0.6559130211528522,0.6797319766339357,"[0.6559, 0.6797]"
weak,within_group,0,random_forest,recall,0.9817631224764469,0.007897527819647322,100,0.9818 ± 0.0079,0.980215207023796,0.9833110379290978,"[0.9802, 0.9833]"
weak,within_group,0,svm,accuracy,0.9454253028263796,0.002727142203358518,100,0.9454 ± 0.0027,0.9448907829545213,0.9459598226982379,"[0.9449, 0.9460]"
weak,within_group,0,svm,auc_pr,0.6664346971559144,0.030211975700396063,100,0.6664 ± 0.0302,0.6605131499186367,0.6723562443931921,"[0.6605, 0.6724]"
weak,within_group,0,svm,auc_roc,0.7629342956875205,0.028316431933437032,100,0.7629 ± 0.0283,0.7573842750285669,0.7684843163464741,"[0.7574, 0.7685]"
weak,within_group,0,svm,balanced_accuracy,0.729339763720652,0.01404455649559842,100,0.7293 ± 0.0140,0.7265870306475147,0.7320924967937893,"[0.7266, 0.7321]"
weak,within_group,0,svm,f1_score,0.6267648056053076,0.025985951859603368,100,0.6268 ± 0.0260,0.6216715590408253,0.6318580521697899,"[0.6217, 0.6319]"
weak,within_group,0,svm,precision,0.9893951045812527,0.005503287924218547,100,0.9894 ± 0.0055,0.9883164601481058,0.9904737490143996,"[0.9883, 0.9905]"
weak,within_group,0,svm,recall,0.4592328398384926,0.02820339218509237,100,0.4592 ± 0.0282,0.4537049749702145,0.4647607047067707,"[0.4537, 0.4648]"
weak,within_group,10,random_forest,accuracy,0.9453701211305519,0.013001082438403762,100,0.9454 ± 0.0130,0.9428219089726247,0.947918333288479,"[0.9428, 0.9479]"
weak,within_group,10,random_forest,auc_pr,0.9477706695858982,0.008170861419621082,100,0.9478 ± 0.0082,0.9461691807476524,0.9493721584241439,"[0.9462, 0.9494]"
