strategy,synthetic_ratio,classifier,metric,baseline_mean,baseline_std,baseline_n,test_mean,test_std,test_n,absolute_change,relative_change_pct,t_statistic,t_pvalue,t_test_type,wilcoxon_statistic,wilcoxon_pvalue,cohens_d,ks_statistic,ks_pvalue,kl_divergence,js_divergence,is_significant_t,is_significant_wilcoxon,is_significant_ks,t_pvalue_corrected,is_significant_t_corrected,wilcoxon_pvalue_corrected,is_significant_wilcoxon_corrected,effect_size_category
within_group,25,random_forest,balanced_accuracy,0.8925925925925926,0.03727704148493396,15,0.8658179012345677,0.059010700576366266,15,-0.026774691358024905,-2.99965421853391,2.730108040808563,0.016267813309839726,paired_ttest,14.0,0.0067138671875,0.5424914973437198,0.3333333333333333,0.3855465198257425,8.14539569254634,0.21024621699591584,True,True,False,0.04663705944570448,True,0.02735279224537037,True,Medium
within_group,25,deep_learning,accuracy,0.9566666666666666,0.010272816262751618,15,0.9545833333333332,0.008810730290615446,15,-0.002083333333333326,-0.21777003484320484,0.8691350202662677,0.3994288540483467,paired_ttest,33.0,0.3807480666143739,0.21770017209205306,0.13333333333333333,0.9997887537139585,1.436608340926009,0.06269480423959282,False,False,False,0.5128852989725853,False,0.5107596015558674,False,Small
within_group,25,deep_learning,precision,0.9260713389981684,0.06238535196456644,15,0.9408935527950743,0.059812361043964445,15,0.014822213796905848,1.6005477302580857,-0.6368998414507179,0.5344665820978312,paired_ttest,38.0,0.6001794871405539,-0.24254020443499452,0.2,0.9383310279844598,4.1864851750828596,0.13922627162309356,False,False,False,0.6524953583216215,False,0.7124432761020963,False,Small
within_group,25,deep_learning,recall,0.6208333333333333,0.11196964937407093,15,0.5888888888888888,0.11148869375851002,15,-0.03194444444444455,-5.145413870246102,0.9375212633081956,0.36438335495947527,paired_ttest,25.0,0.1512053061712953,0.28590895292002305,0.3333333333333333,0.3855465198257425,9.883405337910377,0.2715781170115376,False,False,False,0.47716867911359856,False,0.2498565673828125,False,Small
within_group,25,deep_learning,f1_score,0.7362589172486707,0.0779096696482725,15,0.7162331617779856,0.07499293656315946,15,-0.02002575547068508,-2.7199338441318197,0.9980975183809033,0.33517155534618315,paired_ttest,38.0,0.3626859408352129,0.26189367767473587,0.2,0.9383310279844598,1.7877070062795897,0.17263619949188996,False,False,False,0.4459944083235502,False,0.4894656878466002,False,Small
within_group,25,deep_learning,auc_roc,0.9596289866255143,0.030434399500344336,15,0.9578189300411524,0.01816836139006143,15,-0.001810056584361952,-0.1886204574464682,0.2867480310097828,0.7785052439232774,paired_ttest,54.0,0.76153564453125,0.07221928845169392,0.26666666666666666,0.6781382270680966,3.4302681716436827,0.2410350815628475,False,False,False,0.8478769983322823,False,0.8321415983288494,False,Negligible
within_group,25,deep_learning,auc_pr,0.8636936467387293,0.06613628675075053,15,0.860926596028379,0.044851820349908166,15,-0.0027670507103503272,-0.320374095699163,0.25448211794904435,0.8028229893583572,paired_ttest,51.0,0.638671875,0.04896976919849753,0.26666666666666666,0.6781382270680966,2.9608490590000445,0.1376626348874182,False,False,False,0.8628608746686519,False,0.7447410556537103,False,Negligible
within_group,25,deep_learning,balanced_accuracy,0.8074074074074075,0.05495256703959008,15,0.7920524691358024,0.05402690972705576,15,-0.015354938271605056,-1.901758409785947,0.9445383349830586,0.3609114028130538,paired_ttest,30.0,0.15781136896845493,0.2817848802361553,0.3333333333333333,0.3855465198257425,11.232482454632947,0.29313560230822305,False,False,False,0.47450503158688345,False,0.2552830968607359,False,Small
within_group,50,svm,accuracy,0.9305555555555557,0.0026895717681995855,15,0.9206944444444445,0.006123049306042955,15,-0.00986111111111121,-1.0597014925373238,6.289627734640479,1.9896870545006576e-05,paired_ttest,1.5,0.0008769952769144707,2.0852738959655586,0.8,5.2347407307698066e-05,14.251954988249162,0.31825708414740644,True,True,True,0.0004039353999994747,True,0.007153530393226581,True,Large
within_group,50,svm,precision,1.0,0.0,15,1.0,0.0,15,0.0,0.0,,,paired_ttest,0.0,,,0.0,1.0,0.0,0.0,False,False,False,,,,,
within_group,50,svm,recall,0.3055555555555556,0.02689571768199596,15,0.20694444444444446,0.0612304930604293,15,-0.09861111111111112,-32.27272727272727,6.289627734640479,1.9896870545006576e-05,paired_ttest,2.0,0.00097548141725817,2.085273895965544,0.8,5.2347407307698066e-05,14.251954988249159,0.31825708414740644,True,True,True,0.0004039353999994747,True,0.007153530393226581,True,Large
within_group,50,svm,f1_score,0.4674733281290659,0.03181994958207166,15,0.3390774115577386,0.08135056423785021,15,-0.12839591657132732,-27.46593417108883,6.16814094515957,2.4424382995733105e-05,paired_ttest,1.0,0.0007954938859458877,2.0787003473264547,0.8,5.2347407307698066e-05,14.251954988249162,0.31825708414740644,True,True,True,0.0004242129678206276,True,0.007153530393226581,True,Large
within_group,50,svm,auc_roc,0.6690136316872428,0.07070804758317106,15,0.7073559670781893,0.07991621291125235,15,0.03834233539094645,5.731174011245126,-1.4692902228874067,0.16386516665084713,paired_ttest,42.0,0.33026123046875,-0.508163656080584,0.4,0.18441617684449832,7.514474913302191,0.2976725090812176,False,False,False,0.2597964073368129,False,0.4598574095134494,False,Medium
within_group,50,svm,auc_pr,0.5342569585032666,0.06430271117657357,15,0.5372742580458697,0.06400974515829021,15,0.0030172995426031024,0.564765604748722,-0.1635346877071274,0.8724347606807064,paired_ttest,56.0,0.846923828125,-0.047030378251084116,0.2,0.9383310279844598,0.7418746727050268,0.22326922269143493,False,False,False,0.9009388326430785,False,0.890079182424363,False,Negligible
